order_id,quantity,item_name,choice_description,item_price
1386,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese",8.75
1387,1,Chips and Roasted Chili Corn Salsa,no choice,2.95
1388,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Guacamole, Lettuce",11.25
1389,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Sour Cream, Cheese, Lettuce",8.75
1390,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese",8.75
1391,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Guacamole",11.25
1392,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1393,1,Chicken Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream",8.75
1394,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Sour Cream, Guacamole",11.25
1395,1,Veggie Burrito,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Fajita Veggies, Sour Cream, Lettuce",8.49
1396,1,Chicken Crispy Tacos,"Roasted Chili Corn Salsa (Medium), Cheese, Sour Cream, Lettuce",8.49
1397,1,Veggie Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1398,3,Carnitas Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",35.25
1399,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Cheese, Rice, Black Beans",8.75
1400,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Guacamole, Sour Cream, Cheese, Rice, Fajita Vegetables",11.25
1401,1,Steak Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Pinto Beans, Cheese, Lettuce",9.25
1402,1,Chicken Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables",8.75
1403,1,Canned Soft Drink,Diet Coke,1.25
1404,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Sour Cream, Lettuce",8.75
1405,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Lettuce",8.49
1406,1,Steak Burrito,"Lettuce, Fajita Veggies, Rice",8.69
1407,1,Steak Crispy Tacos,Fresh Tomato Salsa (Mild),9.25
1408,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Black Beans, Rice, Guacamole, Lettuce",10.98
1409,2,Chicken Salad Bowl,"Tomatillo Green Chili Salsa, Black Beans, Cheese, Guacamole",22.5
1410,2,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole",21.96
1411,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild) (Mild), Rice, Black Beans, Fajita Veggies, Guacamole",10.98
1412,1,Barbacoa Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Guacamole",11.75
1413,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Pinto Beans, Cheese",8.75
1414,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Sour Cream",8.75
1415,1,Chicken Burrito,"Rice, Cheese",8.19
1416,1,Chicken Burrito,"Tomatillo Green Chili Salsa, Cheese, Lettuce, Pinto Beans, Rice",8.75
1417,2,Canned Soft Drink,Coke,2.5
1418,1,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans",9.25
1419,1,Carnitas Burrito,"Fresh Tomato (Mild), Lettuce, Rice",8.69
1420,1,Steak Burrito,"Lettuce, Fajita Veggies, Rice",8.69
1421,1,Chips and Guacamole,no choice,4.45
1422,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1423,1,Chicken Burrito,"Lettuce, Fajita Veggies, Rice",8.19
1424,1,Chips and Guacamole,no choice,4.45
1425,1,Canned Soft Drink,Coke,1.25
1426,1,Barbacoa Salad Bowl,"Fresh Tomato Salsa (Mild), Guacamole",11.89
1427,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream",8.75
1428,1,Steak Burrito,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Sour Cream, Cheese, Guacamole",11.75
1429,1,Chips and Guacamole,no choice,3.99
1430,1,Canned Soft Drink,Sprite,1.25
1431,1,Chips and Tomatillo Green Chili Salsa,no choice,2.95
1432,1,Steak Burrito,"Tomatillo Green Chili Salsa, Rice, Black Beans, Sour Cream, Lettuce",9.25
1433,1,Nantucket Nectar,Pineapple Orange Banana,3.39
1434,1,Chicken Burrito,"Roasted Chili Corn Salsa (Medium), Black Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole",10.98
1435,1,Chicken Salad Bowl,"Roasted Chili Corn Salsa, Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole",11.25
1436,1,Steak Bowl,"Fresh Tomato Salsa (Mild) (Mild), Rice, Cheese, Sour Cream, Lettuce",8.99
1437,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice",8.75
1438,1,Chips and Guacamole,no choice,3.99
1439,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream",8.75
1440,1,Chicken Burrito,"Tomatillo-Green Chili Salsa (Medium), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.49
1441,1,Chicken Crispy Tacos,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese",8.75
1442,1,Chips and Guacamole,no choice,4.45
1443,15,Chips and Fresh Tomato Salsa,no choice,44.25
1444,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Sour Cream, Cheese, Guacamole",11.25
1445,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Black Beans, Rice, Guacamole, Lettuce",10.98
1446,2,Canned Soft Drink,Diet Coke,2.5
1447,2,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Cheese, Sour Cream, Fajita Veggies, Pinto Beans, Rice",16.98
1448,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Lettuce",8.75
1449,2,Chicken Burrito,"Fresh Tomato Salsa (Mild) (Mild), Black Beans, Rice, Fajita Veggies, Cheese",16.98
1450,1,Steak Burrito,"Tomatillo Green Chili Salsa, Rice, Black Beans, Lettuce",9.25
1451,1,Steak Soft Tacos,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Green Chili Salsa (Medium), Rice, Fajita Veggies, Cheese, Guacamole, Lettuce",11.48
1452,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Rice, Pinto Beans, Lettuce",8.99
1453,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Guacamole, Lettuce",11.25
1454,1,6 Pack Soft Drink,Coke,6.49
1455,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Guacamole, Lettuce",11.25
1456,1,Canned Soft Drink,Sprite,1.25
1457,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream",8.75
1458,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Guacamole, Fajita Vegetables",11.25
1459,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Pinto Beans, Rice, Fajita Veggies, Cheese, Lettuce",8.99
1460,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Cheese, Guacamole, Lettuce",11.25
1461,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Guacamole",11.25
1462,2,Chips and Tomatillo-Green Chili Salsa,no choice,4.78
1463,1,Veggie Bowl,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.49
1464,1,Steak Burrito,"Tomatillo Green Chili Salsa, Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce",9.25
1465,2,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild) (Mild), Rice, Fajita Veggies",16.98
1466,1,Chicken Bowl,"Fresh Tomato (Mild), Lettuce, Fajita Veggies, Pinto Beans, Rice, Sour Cream, Cheese",8.19
1467,1,Steak Bowl,"Roasted Chili Corn Salsa (Medium), Rice, Cheese, Sour Cream, Lettuce",8.99
1468,1,Steak Burrito,"Tomatillo-Green Chili Salsa (Medium), Rice, Fajita Veggies, Cheese, Lettuce",8.99
1469,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream",9.25
1470,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole",10.98
1471,2,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",17.5
1472,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce",11.25
1473,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Cheese, Sour Cream, Guacamole, Lettuce",11.75
1474,1,Chicken Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Guacamole",11.25
1475,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild) (Mild), Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce",8.99
1476,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild) (Mild), Rice, Black Beans, Fajita Veggies, Guacamole",10.98
1477,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Black Beans, Guacamole",11.25
1478,2,Chicken Burrito,"Roasted Chili Corn Salsa (Medium), Sour Cream, Cheese, Black Beans, Rice",16.98
1479,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce",8.75
1480,1,Chicken Burrito,"Roasted Chili Corn Salsa, Guacamole, Lettuce, Rice, Fajita Vegetables, Sour Cream",11.25
1481,1,Carnitas Soft Tacos,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Lettuce",9.25
1482,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Lettuce",8.75
1483,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1484,1,Chicken Burrito,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Sour Cream",8.49
1485,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Lettuce",8.49
1486,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Guacamole, Lettuce, Rice, Cheese, Sour Cream, Black Beans",11.25
1487,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Fajita Vegetables",8.75
1488,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.49
1489,1,Canned Soft Drink,Diet Coke,1.25
1490,1,Chicken Salad,"Fresh Tomato Salsa (Mild) (Mild), Black Beans",8.49
1491,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice",8.49
1492,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1493,1,Bottled Water,no choice,1.5
1494,1,Steak Burrito,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream",8.99
1495,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Guacamole",10.98
1496,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Black Beans, Rice, Fajita Veggies, Guacamole, Lettuce",10.98
1497,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1498,1,Veggie Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream",8.75
1499,1,Chips and Guacamole,no choice,4.45
1500,1,Carnitas Salad,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Sour Cream",8.99
1501,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1502,2,Steak Bowl,"Tomatillo-Red Chili Salsa (Hot), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",23.5
1503,1,Veggie Burrito,"Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Lettuce",8.49
1504,1,Carnitas Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream",9.25
1505,1,Chips and Guacamole,no choice,4.45
1506,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream",8.75
1507,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1508,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.75
1509,2,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese",17.5
1510,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Lettuce",8.75
1511,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese",8.75
1512,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Sour Cream, Cheese, Guacamole",11.25
1513,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole",11.25
1514,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1515,1,Chips and Fresh Tomato Salsa,no choice,2.95
1516,1,Steak Bowl,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream",8.99
1517,1,6 Pack Soft Drink,Diet Coke,6.49
1518,1,Carnitas Bowl,"Fresh Tomato Salsa (Mild) (Mild), Fajita Veggies, Cheese, Sour Cream, Guacamole",11.48
1519,1,Chicken Burrito,"Fresh Tomato Salsa (Mild) (Mild), Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce",10.98
1520,1,Barbacoa Burrito,"Tomatillo Green Chili Salsa, Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Cheese",9.25
1521,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Pinto Beans, Guacamole, Lettuce",11.25
1522,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce",11.75
1523,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1524,1,Carnitas Burrito,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Sour Cream",9.25
1525,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream",9.25
1526,1,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.75
1527,1,Barbacoa Burrito,"Tomatillo-Green Chili Salsa (Medium), Rice, Cheese, Sour Cream",8.99
1528,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Lettuce",8.49
1529,1,Barbacoa Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Lettuce",9.25
1530,1,Canned Soft Drink,Coke,1.25
1531,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Guacamole, Lettuce",11.75
1532,1,Veggie Bowl,"Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Lettuce",8.49
1533,1,Barbacoa Bowl,"Fresh Tomato (Mild), Lettuce, Rice, Cheese",8.69
1534,1,Barbacoa Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole",11.75
1535,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Sour Cream, Cheese, Lettuce",8.75
1536,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.49
1537,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Lettuce",9.25
1538,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce",11.25
1539,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Pinto Beans, Cheese, Sour Cream",9.25
1540,2,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole",21.96
1541,1,Chicken Burrito,"Fresh Tomato Salsa (Mild) (Mild), Rice, Fajita Veggies, Cheese, Lettuce",8.49
1542,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1543,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Cheese, Sour Cream, Lettuce",8.49
1544,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Lettuce, Guacamole",11.25
1545,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Guacamole, Lettuce",11.25
1546,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Rice, Sour Cream, Cheese, Lettuce, Guacamole",11.75
1547,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Sour Cream, Cheese, Lettuce, Guacamole",11.25
1548,2,Steak Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",18.5
1549,1,Bottled Water,no choice,1.5
1550,1,Steak Bowl,"Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce",11.48
1551,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole",11.25
1552,1,Steak Soft Tacos,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Cheese, Sour Cream",8.99
1553,1,Steak Burrito,"Roasted Chili Corn Salsa, Pinto Beans, Rice, Guacamole, Sour Cream, Cheese",11.75
1554,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1555,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream",8.49
1556,2,Canned Soft Drink,Coke,2.5
1557,1,Chips and Guacamole,no choice,3.99
1558,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Cheese",8.75
1559,8,Side of Chips,no choice,13.52
1560,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1561,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1562,1,Chicken Burrito,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.49
1563,1,Canned Soft Drink,Lemonade,1.25
1564,1,Barbacoa Burrito,"Fresh Tomato (Mild), Black Beans, Rice, Sour Cream, Cheese",8.69
1565,1,Chicken Burrito,"Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.49
1566,1,Chicken Burrito,"Fresh Tomato Salsa (Mild) (Mild), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.49
1567,1,Chicken Bowl,"Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Guacamole, Lettuce",10.98
1568,1,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Lettuce",8.99
1569,1,Side of Chips,no choice,1.69
1570,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Sour Cream",8.75
1571,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Fajita Vegetables, Pinto Beans, Cheese, Lettuce, Guacamole",11.25
1572,1,Chips and Guacamole,no choice,4.45
1573,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Sour Cream, Cheese, Rice, Black Beans",8.75
1574,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream",8.75
1575,1,Steak Bowl,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Fajita Veggies",8.99
1576,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese",8.75
1577,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Lettuce",8.75
1578,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Lettuce",8.49
1579,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice",8.75
1580,1,Carnitas Soft Tacos,"Tomatillo-Red Chili Salsa (Hot), Cheese, Sour Cream, Lettuce",8.99
1581,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Lettuce",8.75
1582,1,Steak Crispy Tacos,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Lettuce",9.25
1583,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1584,1,Steak Crispy Tacos,"Fresh Tomato Salsa (Mild), Sour Cream, Lettuce, Rice, Cheese",9.25
1585,1,Chips and Guacamole,no choice,3.99
1586,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream",8.75
1587,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans, Guacamole",11.25
1588,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese",9.25
1589,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Guacamole",10.98
1590,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Fajita Vegetables, Lettuce, Cheese, Sour Cream",8.75
1591,2,Steak Burrito,"Fresh Tomato Salsa (Mild), Lettuce, Sour Cream, Cheese, Fajita Vegetables, Pinto Beans, Rice",18.5
1592,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Sour Cream, Lettuce",9.25
1593,2,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild) (Mild), Rice, Fajita Veggies",16.98
1594,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Black Beans, Guacamole, Lettuce",11.25
1595,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream",8.75
1596,1,Chicken Salad,"Fresh Tomato Salsa (Mild) (Mild), Pinto Beans, Black Beans, Rice, Fajita Veggies, Lettuce",8.49
1597,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese",9.25
1598,1,Chicken Burrito,"Tomatillo Green Chili (Medium), Lettuce, Black Beans, Rice, Sour Cream, Cheese",8.19
1599,1,Chicken Burrito,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Cheese, Lettuce",8.75
1600,1,Steak Crispy Tacos,"Fresh Tomato Salsa (Mild), Cheese, Lettuce",9.25
1601,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce",11.25
1602,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Rice, Black Beans, Pinto Beans, Fajita Veggies, Lettuce",8.99
1603,1,Barbacoa Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream",9.25
1604,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream",8.49
1605,1,Steak Burrito,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Cheese, Sour Cream, Lettuce",8.99
1606,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1607,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Sour Cream, Cheese, Guacamole",11.25
1608,1,Chips and Guacamole,no choice,4.45
1609,1,Veggie Burrito,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Lettuce",8.49
1610,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans, Sour Cream, Cheese, Lettuce",8.75
1611,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1612,1,Steak Bowl,"Fresh Tomato Salsa (Mild) (Mild), Black Beans, Rice, Cheese, Lettuce",8.99
1613,1,Chicken Soft Tacos,"Tomatillo-Red Chili Salsa (Hot), Cheese",8.75
1614,1,Steak Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce",11.75
1615,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Cheese, Sour Cream",8.75
1616,1,Barbacoa Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese",9.25
1617,1,Carnitas Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans, Sour Cream, Cheese",9.25
